frame_number,track_id,label_bbox,label_bbox_score,read_label,text_score
462,2.0,[540.550048828125 375.4780578613281 581.335693359375 511.9418640136719],0.7908827066421509,5,0.44514553888192054
462,3.0,[137.682861328125 198.01031494140625 349.571533203125 247.03646850585938],0.7539754509925842,133401824840163,0.04696853899059009
463,1.0,[67.37686157226562 566.5820922851562 131.15802001953125 627.7435913085938],0.8952107429504395,1,0.5965931380642928
463,2.0,[552.6838989257812 375.65093994140625 582.1397094726562 512.83642578125],0.8055519461631775,1,0.8026979203577866
463,3.0,[140.4482421875 195.49668884277344 353.7169189453125 246.6177215576172],0.7853072285652161,4340,0.2724885940551758
464,1.0,[69.13836669921875 566.4727172851562 132.65707397460938 628.0537719726562],0.9056192636489868,17017,0.9997566271556918
464,2.0,[141.39236450195312 193.66876220703125 354.5655212402344 246.1121826171875],0.7938841581344604,8,0.18999057367852235
464,4.0,[560.0372314453125 374.840087890625 583.5394287109375 509.662353515625],0.7137603163719177,1,0.8447889406574092
464,5.0,[552.795166015625 373.3286437988281 588.81689453125 510.6767272949219],0.6487426161766052,0,0.5528666949672356
465,1.0,[70.72955322265625 566.200927734375 134.40335083007812 627.217529296875],0.9029263257980347,473017,0.27745129063309387
465,2.0,[144.80462646484375 193.14047241210938 359.138427734375 244.79238891601562],0.8152592182159424,31402,0.5033693183743874
465,4.0,[561.3958740234375 374.2080078125 585.738525390625 509.8775634765625],0.6275730133056641,1,0.9464343872149108
466,1.0,[72.15139770507812 565.71630859375 136.42916870117188 626.536865234375],0.8899117708206177,172017,0.484654834542957
466,2.0,[146.18603515625 194.27105712890625 360.990234375 242.67742919921875],0.8567177057266235,3407,0.1687580645084381
466,4.0,[559.7171630859375 378.04736328125 598.0162353515625 511.029296875],0.6928589940071106,1,0.9386919525157431
466,5.0,[222.54290771484375 907.3536376953125 279.48748779296875 1024.4202880859375],0.6198405027389526,1,0.7024104381042982
467,1.0,[74.31373596191406 563.880859375 140.51585388183594 625.412353515625],0.875566303730011,174017,0.29557016876415027
467,2.0,[148.3057861328125 189.12496948242188 363.6781005859375 238.81112670898438],0.8516000509262085,014491740646981165171,0.04637902634225866
467,3.0,[564.9452514648438 372.4100646972656 603.6135864257812 509.9696350097656],0.799075722694397,1,0.9753746548381628
468,1.0,[75.53497314453125 562.3781127929688 142.55673217773438 624.6371459960938],0.8669150471687317,47017,0.9035441163866386
468,2.0,[149.8038330078125 188.26504516601562 367.5474853515625 232.00106811523438],0.8262104988098145,940643401463,0.1641152773416062
468,4.0,[569.07177734375 365.2950439453125 606.8643798828125 506.493896484375],0.6745700240135193,1,0.8958002000171383
469,1.0,[77.76329040527344 559.5992431640625 144.55015563964844 623.7294921875],0.869274377822876,178017,0.5000712223523516
469,2.0,[150.46905517578125 180.26812744140625 367.97589111328125 226.79644775390625],0.8133730292320251,94044631,0.35711633891026695
470,1.0,[80.19926452636719 556.47802734375 145.2087860107422 621.63330078125],0.8742234706878662,174017,0.7415395552129643
470,2.0,[152.99652099609375 180.59848022460938 374.6214599609375 220.38388061523438],0.7768252491950989,9840824340674661,0.040108312639181506
470,3.0,[576.7196044921875 360.5501403808594 617.0211181640625 503.0176086425781],0.7576702237129211,6,0.9780721172756444
471,1.0,[80.63880920410156 554.9559326171875 145.5773162841797 619.2694091796875],0.8772494792938232,3,0.9341300542722628
471,2.0,[581.9078369140625 358.66156005859375 620.4263916015625 499.58502197265625],0.7921415567398071,,0.0
471,3.0,[157.33111572265625 175.98257446289062 380.68072509765625 219.50674438476562],0.7662920951843262,80,0.8346510470901431
472,1.0,[81.26507568359375 552.884765625 146.215087890625 618.40771484375],0.8925405144691467,174017,0.6166231362104713
472,2.0,[158.2340087890625 164.70538330078125 378.2530517578125 214.18939208984375],0.8123700618743896,984082400127,0.12331098286541828
473,1.0,[81.51190185546875 551.1019897460938 146.33718872070312 617.5719604492188],0.8905112743377686,3,0.42898990438235174
473,2.0,[157.16232299804688 166.07467651367188 386.1387634277344 212.83389282226562],0.803922712802887,80424048243400083,0.087178767793214
473,4.0,[589.5765380859375 354.22210693359375 631.4144287109375 492.5474853515625],0.6762381196022034,6,0.8216943458400614
474,1.0,[81.97311401367188 548.5612182617188 146.53811645507812 613.6801147460938],0.8932477831840515,9,0.27760212199129697
474,2.0,[160.57110595703125 158.58175659179688 388.73004150390625 208.15704345703125],0.824744701385498,349240446307,0.24820597455868135
474,4.0,[595.4158935546875 351.955322265625 636.9720458984375 496.6458740234375],0.7075144052505493,5,0.5440367440164131
474,5.0,[234.024169921875 908.3623046875 294.4598388671875 1031.4373779296875],0.6688517332077026,1,0.6345643176776008
475,1.0,[82.64517211914062 544.3206176757812 148.66754150390625 611.1218872070312],0.8932532072067261,1,0.6506195769289072
475,2.0,[162.40414428710938 145.94192504882812 388.2777404785156 195.41314697265625],0.8171639442443848,1240248942577,0.1292887421873321
475,3.0,[600.0075073242188 337.06182861328125 639.9308471679688 485.94134521484375],0.7448209524154663,5,0.08915778829546728
476,1.0,[82.697509765625 540.097412109375 150.33905029296875 607.227294921875],0.8551523089408875,177017,0.5533452361901057
476,2.0,[161.8333740234375 148.01055908203125 392.369384765625 191.1268310546875],0.8159903287887573,724024692317,0.05478809709744148
476,4.0,[237.97979736328125 907.6407470703125 295.3487548828125 1031.5606689453125],0.6544647216796875,1,0.7549426726706407
476,5.0,[602.64404296875 327.56903076171875 643.205322265625 482.14617919921875],0.6337994933128357,5,0.7989967502034148
477,1.0,[82.37591552734375 537.59619140625 151.32489013671875 606.605712890625],0.8626842498779297,17017,0.9772722515738801
477,2.0,[164.19610595703125 144.62496948242188 394.46649169921875 189.509521484375],0.7878466844558716,183140142439003823987,0.012822482756040615
477,4.0,[604.5328979492188 330.9365539550781 643.1486206054688 477.1041564941406],0.692097008228302,1,0.8947129840454551
477,5.0,[238.4815673828125 907.0738525390625 295.83612060546875 1030.907958984375],0.6373690366744995,1,0.4438384586630981
478,1.0,[82.531982421875 536.32421875 151.52151489257812 604.483642578125],0.8737331628799438,1,0.9199342235505448
478,2.0,[166.411376953125 128.39999389648438 395.18896484375 181.99588012695312],0.8501589894294739,7846121340317,0.05460613443761292
478,3.0,[602.4161376953125 328.67791748046875 644.6693115234375 471.75616455078125],0.7430358529090881,1,0.9636985008893504
478,5.0,[240.05166625976562 906.5303955078125 295.7974548339844 1029.847412109375],0.6442890763282776,1,0.75471730398991
479,1.0,[81.247314453125 533.4512939453125 151.03744506835938 602.0604248046875],0.8821307420730591,1,0.5352103707300557
479,2.0,[162.09283447265625 129.72647094726562 394.45635986328125 179.29226684570312],0.8421505689620972,083704018244,0.20039940625419111
479,3.0,[610.0384521484375 324.73876953125 651.7645263671875 471.88287353515625],0.7584415674209595,1,0.7355928347108289
479,5.0,[240.51654052734375 905.355712890625 296.31597900390625 1029.542236328125],0.6517476439476013,1,0.6187869048672532
480,1.0,[82.18344116210938 529.9222412109375 148.52755737304688 599.316650390625],0.8910479545593262,9,0.1884215953887045
480,2.0,[162.45574951171875 126.75363159179688 397.57525634765625 179.89544677734375],0.8490941524505615,62407640401760165245,0.015382938586134548
480,4.0,[613.4856567382812 320.0747985839844 654.7169799804688 467.1661071777344],0.7587622404098511,6,0.5249599320743528
481,1.0,[82.64035034179688 526.2792358398438 148.86376953125 596.6860961914062],0.8931720852851868,417017,0.5385181980561597
481,2.0,[162.91033935546875 114.89888000488281 400.48199462890625 162.60496520996094],0.8287663459777832,1832402390074423767,0.07830696679377883
481,4.0,[620.2479248046875 313.48773193359375 649.9283447265625 464.32965087890625],0.7359580993652344,1,0.7872355254193195
481,5.0,[613.3804931640625 311.60302734375 654.7921142578125 467.0028076171875],0.6106765866279602,1,0.7484332222586012
482,1.0,[81.6248779296875 524.3720092773438 149.23568725585938 594.5535278320312],0.8696240782737732,3,0.2856606889656774
482,2.0,[162.821044921875 117.21905517578125 398.1397705078125 158.41461181640625],0.837132453918457,1824042429034231,0.04705536434833791
482,4.0,[623.14599609375 310.93463134765625 651.3114013671875 461.40679931640625],0.6381416320800781,1,0.42934648666647846
483,1.0,[80.18060302734375 521.3553466796875 147.67181396484375 590.3697509765625],0.8697022795677185,171017,0.3727728240114228
483,2.0,[161.22463989257812 109.57281494140625 400.2150573730469 153.83544921875],0.8337241411209106,743424082394251,0.04896012349840335
484,1.0,[79.31399536132812 519.6475830078125 146.93313598632812 588.7113037109375],0.8751527667045593,171017,0.5151787217979564
484,2.0,[160.68646240234375 109.5447998046875 399.32891845703125 155.1884765625],0.8269764184951782,13342401420443,0.0606415203461094
485,1.0,[76.18634033203125 518.0 146.44174194335938 586.9326171875],0.8768662810325623,1740417,0.37056796120767865
485,2.0,[162.311767578125 98.287353515625 400.5469970703125 149.5666961669922],0.85052090883255,742401837451,0.05486650671233381
486,1.0,[76.30697631835938 514.8927001953125 145.81912231445312 585.4598388671875],0.8877127170562744,172017,0.8419629286038681
486,2.0,[157.00457763671875 97.79638671875 397.72833251953125 146.85162353515625],0.8591611385345459,454840172439043147,0.07526804975066652
487,1.0,[73.53240966796875 510.1524658203125 144.887451171875 580.9134521484375],0.8954439759254456,171017,0.5177756819076625
487,2.0,[156.79400634765625 95.45289611816406 400.6756591796875 144.90036010742188],0.8310055732727051,3240142439431,0.06972972728863663
487,4.0,[623.4351196289062 292.4111633300781 655.0731811523438 442.5874328613281],0.603781521320343,1,0.6559560415088441
488,1.0,[71.4163818359375 506.4317626953125 144.85250854492188 576.9642333984375],0.8714327812194824,172017,0.7630633068613917
488,2.0,[157.60238647460938 90.82180786132812 398.3480529785156 144.5647430419922],0.8386259078979492,01240140404631,0.10335548475247727
489,1.0,[70.77496337890625 505.16717529296875 144.55963134765625 575.2627563476562],0.8790320158004761,1,0.7258593082593165
489,2.0,[156.294677734375 86.78694152832031 401.0404052734375 128.13221740722656],0.8174062371253967,7874088273404231,0.04103966559036492
489,4.0,[621.6738891601562 290.35845947265625 665.5586547851562 440.48895263671875],0.6455366611480713,6,0.6614080486600784
490,1.0,[67.63323974609375 504.684326171875 143.3951416015625 576.1300048828125],0.8739863038063049,1,0.35581642094308563
490,2.0,[153.2393798828125 84.76475524902344 396.989990234375 127.132568359375],0.8424603939056396,787424014439712314,0.08108593836971362
490,4.0,[621.7313232421875 289.5865478515625 665.95947265625 435.913818359375],0.6569139957427979,1,0.8585934866391796
491,1.0,[67.33203125 504.2122802734375 141.55447387695312 575.4945068359375],0.8854411840438843,1,0.2710631087930757
491,2.0,[150.62664794921875 80.49110412597656 398.50933837890625 125.31190490722656],0.855580747127533,48724042434,0.20911464371258895
491,4.0,[622.6248779296875 285.68743896484375 665.4400634765625 434.460693359375],0.6614688634872437,1,0.8880754793337928
492,1.0,[65.99388122558594 503.64007568359375 139.0968475341797 574.8632202148438],0.8804347515106201,1,0.9134506349116158
492,2.0,[146.88299560546875 80.04183959960938 397.91278076171875 124.71524047851562],0.843804657459259,340142484042311,0.04362664137290123
492,4.0,[622.86083984375 280.5135498046875 665.805908203125 433.97894287109375],0.6433147192001343,1,0.3062788503016556
493,1.0,[65.39332580566406 503.9527587890625 137.6514129638672 574.8812255859375],0.8744110465049744,1,0.7552709467029359
493,2.0,[145.9644775390625 79.6243896484375 396.407958984375 124.7335205078125],0.8342846035957336,81404348434231,0.11473384927637503
493,4.0,[620.6875610351562 278.0599365234375 663.5750122070312 433.4249267578125],0.6369055509567261,1,0.81175367519592
494,1.0,[63.80311584472656 503.6124267578125 135.439453125 574.446044921875],0.8803222179412842,17017,0.9998583487919238
494,2.0,[144.98211669921875 79.699951171875 394.5875244140625 124.86424255371094],0.8371259570121765,683124014243903143441,0.059043334108781736
495,1.0,[62.062225341796875 504.14031982421875 132.66534423828125 575.1359252929688],0.8821516036987305,1,0.7707218134517149
495,2.0,[143.96356201171875 79.69233703613281 393.8707275390625 125.63961791992188],0.8326466679573059,8212408243444831,0.25389595010847155
496,1.0,[60.98893737792969 504.73101806640625 131.3614959716797 575.6398315429688],0.8759135007858276,3,0.31172420168701365
496,2.0,[143.4996337890625 80.27974700927734 393.421875 125.0260238647461],0.8372224569320679,21240884393423,0.310337984592696
497,1.0,[58.67012023925781 505.022705078125 130.506103515625 575.25927734375],0.874577522277832,171017,0.8483886438625392
497,2.0,[142.956298828125 80.25799560546875 393.46490478515625 125.19607543945312],0.827572226524353,424240724340342347,0.14854715849280858
498,1.0,[56.49995422363281 504.96234130859375 130.1549530029297 575.4794311523438],0.8757176399230957,1174017,0.27169000838915375
498,2.0,[142.90225219726562 79.80549621582031 393.1352233886719 125.44300842285156],0.8285769820213318,42240124344233,0.12107183630606361
499,1.0,[55.15556335449219 506.31170654296875 128.90850830078125 578.2459106445312],0.8799208998680115,1,0.7947611906283782
499,2.0,[143.32562255859375 79.32154846191406 391.22515869140625 125.61972045898438],0.8339067101478577,7633140424394237,0.13849966343432546
500,1.0,[54.465667724609375 506.3931884765625 128.7274169921875 579.1328125],0.8777274489402771,171017,0.8449659446243297
500,2.0,[142.78274536132812 76.09443664550781 392.3103942871094 124.59782409667969],0.8214364647865295,21240424390483,0.34148739436298614
500,4.0,[620.9130859375 285.53045654296875 663.936767578125 439.36346435546875],0.6449131369590759,6,0.18338909022790872
501,1.0,[54.8358154296875 506.74188232421875 129.0979461669922 580.3146362304688],0.8745400309562683,171017,0.6498046863156026
501,2.0,[142.31729125976562 71.47933959960938 392.5023498535156 120.8905029296875],0.7384565472602844,84240424004231,0.09868879738401742
501,4.0,[622.9447021484375 280.0247802734375 668.2901611328125 440.8629150390625],0.6054589748382568,5,0.24675277265533513
502,1.0,[55.19175720214844 507.3006591796875 129.3615264892578 581.0211181640625],0.8824079632759094,1,0.8680267779870157
502,2.0,[142.93792724609375 64.20634460449219 396.75872802734375 118.27067565917969],0.7834687829017639,21240148243440744233,0.16629347662611912
503,1.0,[55.964508056640625 507.8623046875 129.9241943359375 582.850830078125],0.879930853843689,174017,0.9109071765198348
503,2.0,[142.8824462890625 72.20120239257812 399.462890625 118.44754028320312],0.7950391173362732,7832401424845,0.1867786854136756
504,1.0,[56.96919250488281 507.9227294921875 130.65301513671875 585.356201171875],0.8867456912994385,1,0.8295382546540999
504,2.0,[142.45010375976562 71.915283203125 402.7594299316406 120.09165954589844],0.8238492608070374,342401424393423147,0.14490954711112242
505,1.0,[56.90203857421875 508.0924072265625 130.67465209960938 586.1065673828125],0.8812901377677917,171017,0.5193993341650943
505,2.0,[144.01800537109375 67.06932067871094 398.30462646484375 117.0679931640625],0.8378271460533142,133424014244,0.1673489049873805
505,4.0,[637.3221435546875 284.99853515625 681.0186767578125 442.80987548828125],0.630462646484375,1,0.4768913659447662
506,1.0,[57.20072937011719 508.298828125 130.95745849609375 586.50341796875],0.8697578310966492,174017,0.9301126467778991
506,2.0,[143.88046264648438 64.914794921875 400.2823181152344 116.6170654296875],0.8496720194816589,3401824393483147,0.12266933711508074
506,4.0,[639.2621459960938 276.99407958984375 683.6686401367188 442.545166015625],0.6339975595474243,1,0.8674055923521884
507,1.0,[57.251495361328125 508.928955078125 131.13330078125 586.6917724609375],0.8671245574951172,17017,0.9964073937740164
507,2.0,[144.35235595703125 61.56089782714844 400.84246826171875 117.02630615234375],0.856464684009552,3124014243464231,0.044979651758822
508,1.0,[57.08253479003906 510.3056640625 131.52603149414062 587.79931640625],0.8707728981971741,1,0.845660779874212
508,2.0,[144.3348388671875 60.98640441894531 408.43304443359375 117.23793029785156],0.8582475781440735,3140123900423341,0.03674730645081853
509,1.0,[57.370330810546875 513.456787109375 132.2672576904297 588.831787109375],0.8834378123283386,17017,0.999939330709702
509,2.0,[144.10821533203125 61.41014099121094 404.91693115234375 117.34407043457031],0.8501323461532593,312401242,0.2069524807958901
510,1.0,[56.24040222167969 514.7970581054688 132.69686889648438 590.5133666992188],0.887689471244812,177017,0.3299877010225559
510,2.0,[143.92813110351562 60.54624938964844 400.3231506347656 117.00271606445312],0.8594367504119873,31240182434233,0.14732547011908045
511,1.0,[55.728759765625 515.4717407226562 132.31100463867188 591.8163452148438],0.8866061568260193,172017,0.7429514751194571
511,2.0,[144.058349609375 60.72633361816406 404.80712890625 116.09062194824219],0.8508566617965698,340142439143,0.4291067641031423
511,4.0,[650.650634765625 278.8570556640625 686.800048828125 445.41162109375],0.6158682107925415,1,0.2912841016387233
512,1.0,[55.66563415527344 517.452880859375 131.7300262451172 592.452392578125],0.8674672842025757,172017,0.5262727240803203
512,2.0,[144.40802001953125 61.80450439453125 407.89617919921875 115.97061157226562],0.8442391753196716,72401243704137,0.15086636745924958
513,1.0,[54.67442321777344 517.2069091796875 131.5692596435547 592.1158447265625],0.8598355650901794,1,0.8639373110796988
513,2.0,[144.6507568359375 57.25257873535156 420.60675048828125 117.26455688476562],0.839147686958313,314018243404316,0.19482807659638768
514,1.0,[51.89506530761719 518.8271484375 131.57681274414062 593.526611328125],0.86029452085495,172017,0.5825340450869624
514,2.0,[143.6739501953125 57.300140380859375 412.4544677734375 116.0565185546875],0.8447902202606201,312401424240646315,0.07420023181101779
515,1.0,[50.56227111816406 519.5198364257812 130.89794921875 594.1090698242188],0.8637233376502991,172017,0.510683284559109
515,2.0,[143.31378173828125 57.5516357421875 411.83880615234375 117.69781494140625],0.8460753560066223,712401243,0.5785725230733028
516,1.0,[50.3876953125 519.9046630859375 129.51571655273438 594.6419677734375],0.864376425743103,17017,0.9994694222101189
516,2.0,[141.7752685546875 62.881568908691406 417.663330078125 121.25460052490234],0.8408883213996887,31240142434,0.2513432978637739
517,1.0,[49.792327880859375 520.4498291015625 128.29208374023438 594.2030029296875],0.865966796875,174017,0.6899326195437893
517,2.0,[140.4930419921875 62.79503631591797 420.06976318359375 122.12212371826172],0.8429772257804871,34240182434,0.2926075124059346
518,1.0,[48.7469482421875 520.136962890625 127.34335327148438 594.450927734375],0.8761903643608093,170117,0.823825170419653
518,2.0,[141.59228515625 62.60041809082031 419.8939208984375 122.56916809082031],0.8469383716583252,384018242964231,0.06740300608481976
519,1.0,[47.828704833984375 520.4429931640625 126.285400390625 596.1666259765625],0.8922320008277893,1,0.8945260390651697
519,2.0,[139.40289306640625 62.42814636230469 419.07806396484375 121.76219177246094],0.8443695306777954,183124012434,0.20234782331407186
520,1.0,[46.1376953125 520.225341796875 124.77099609375 597.50390625],0.9018271565437317,1,0.43424240140281256
520,2.0,[138.6075439453125 62.42353820800781 416.35345458984375 122.36628723144531],0.8416574597358704,7124042434,0.12562744953640742
521,1.0,[42.58857727050781 520.468994140625 121.40969848632812 599.280029296875],0.8894560933113098,1,0.8640754878484245
521,2.0,[133.72552490234375 62.638092041015625 414.16156005859375 122.97445678710938],0.8368222117424011,312401424290414231,0.05467619315212143
522,1.0,[39.86761474609375 520.2572021484375 117.79901123046875 598.9969482421875],0.8785435557365417,1,0.36438580707967105
522,2.0,[137.83099365234375 62.45892333984375 406.93377685546875 120.4697265625],0.8377771377563477,324082429683,0.17292458501892988
523,1.0,[35.73066711425781 519.112060546875 116.86933898925781 599.7938232421875],0.8915931582450867,1,0.9212773780932935
523,2.0,[134.605224609375 62.41996765136719 403.3624267578125 120.54841613769531],0.8474729657173157,731240142344231,0.14930723619779918
524,1.0,[33.834869384765625 519.7454833984375 114.5382080078125 595.9539794921875],0.8791964054107666,1,0.7087673933797909
524,2.0,[135.14559936523438 62.810211181640625 399.6272888183594 120.47038269042969],0.8399273157119751,3124018243406483,0.1779543699361154
525,1.0,[33.12403869628906 520.807861328125 112.06195068359375 595.4345703125],0.8712058067321777,1,0.8072560247520109
525,2.0,[131.30224609375 63.64471435546875 393.4112548828125 120.13275146484375],0.8377507925033569,8140424340314831,0.20543853334515738
526,1.0,[31.902694702148438 519.751708984375 110.75900268554688 594.24951171875],0.889647364616394,1,0.579629916419222
526,2.0,[129.643798828125 60.60093688964844 395.1077880859375 118.91264343261719],0.8393229246139526,2424014243404831,0.33416656075965046
527,1.0,[31.498916625976562 520.2012939453125 109.65623474121094 594.3758544921875],0.8963072896003723,1,0.1877028596967003
527,2.0,[128.35260009765625 63.22076416015625 392.34136962890625 116.65565490722656],0.8112561702728271,133124012439,0.2976069045483767
528,1.0,[31.124664306640625 520.144287109375 108.667236328125 595.026611328125],0.8992283344268799,172017,0.5457925785114665
528,2.0,[126.61886596679688 65.33537292480469 392.4646911621094 117.36073303222656],0.7988225221633911,1331240124346431,0.141103130358267
529,1.0,[30.805191040039062 520.5697631835938 107.73550415039062 595.1654663085938],0.8972231149673462,177017,0.4368668091376611
529,2.0,[124.856689453125 71.30299377441406 393.084716796875 118.92747497558594],0.8314827084541321,183424012434064231,0.16730823696321856
530,1.0,[30.73333740234375 520.7044677734375 107.35359191894531 595.2796630859375],0.8980650305747986,17017,0.90523285846993
530,2.0,[126.9599609375 65.53385162353516 388.981689453125 117.84851837158203],0.7645623087882996,712401124340423446,0.1539305116509964
531,1.0,[31.05169677734375 520.883544921875 107.81883239746094 594.973876953125],0.8972143530845642,17017,0.9997623317032636
532,1.0,[31.230026245117188 521.8541259765625 108.60749816894531 596.1842041015625],0.886810839176178,17017,0.9999633212542839
532,2.0,[125.70855712890625 78.674560546875 389.42193603515625 123.28292846679688],0.8081022500991821,133124042429001423,0.12246911255713339
533,1.0,[31.911270141601562 522.2193603515625 109.56068420410156 596.6483154296875],0.8872183561325073,171017,0.4844852101961219
533,2.0,[129.4307861328125 80.0131607055664 386.33197021484375 126.9722671508789],0.8164538145065308,3124018243406483,0.07501944188115389
534,1.0,[32.98347473144531 522.0343627929688 111.47769165039062 596.3480834960938],0.8709871768951416,172017,0.4568906155095879
534,2.0,[130.23199462890625 81.09210205078125 388.81866455078125 131.5457763671875],0.7994611263275146,147124014243404631,0.10156405860134468
535,1.0,[35.490142822265625 522.3707275390625 113.43328857421875 596.6241455078125],0.8905062675476074,174017,0.35608211274923535
535,2.0,[131.34405517578125 85.09420776367188 390.89434814453125 127.68989562988281],0.7974892854690552,183140243943,0.44360013103345314
536,1.0,[41.2598876953125 522.1724853515625 116.64666748046875 599.0010986328125],0.9027307033538818,171017,0.4388509050539645
536,2.0,[133.40167236328125 86.57350158691406 390.48553466796875 129.54916381835938],0.7918052673339844,783124014243404139,0.10647962371583654
537,1.0,[48.35475158691406 524.0968017578125 120.99258422851562 597.7391357421875],0.8817459940910339,1,0.3918240465924363
537,2.0,[136.64910888671875 82.22035217285156 387.30865478515625 132.4593963623047],0.8337606191635132,32401824390423,0.12270676002115818
538,1.0,[50.651611328125 521.25 128.173828125 592.3330078125],0.8663488626480103,172017,0.9840599494316076
538,2.0,[143.42474365234375 85.91471862792969 388.61151123046875 132.0136260986328],0.8017723560333252,1709324618342977,0.06820296377095221
539,1.0,[56.6202392578125 520.6800537109375 131.1439208984375 591.798828125],0.8689488768577576,1,0.31778613840884873
539,2.0,[145.1058349609375 88.68435668945312 395.80218505859375 128.4059295654297],0.7844664454460144,72,0.990685490834422
540,1.0,[63.504638671875 519.3944091796875 138.64004516601562 590.5423583984375],0.8654921054840088,414,0.31713757306276563
540,4.0,[632.158447265625 285.28961181640625 679.8831787109375 457.97772216796875],0.6144862771034241,,0.0
542,1.0,[71.00985717773438 510.15289306640625 145.43557739257812 585.3400268554688],0.8874450325965881,1201,0.6410218477249146
542,2.0,[155.5179443359375 74.25650024414062 416.674560546875 117.467041015625],0.7305812239646912,1,0.21892062851753735
543,1.0,[75.75131225585938 505.54638671875 150.38079833984375 577.478515625],0.881843626499176,174017,0.5048489582135167
543,2.0,[157.51812744140625 63.02964782714844 415.429443359375 120.28849792480469],0.8437634110450745,3012,0.23698455095291138
544,1.0,[80.69328308105469 501.446533203125 156.8450164794922 573.396484375],0.8902948498725891,88,0.13386276320461607
544,2.0,[163.13137817382812 53.09834289550781 420.4574890136719 105.08012390136719],0.8027858734130859,3616448,0.31092028583642406
545,1.0,[82.34353637695312 493.49749755859375 159.62698364257812 564.8247680664062],0.877408504486084,171017,0.6376003879661835
545,2.0,[165.47998046875 47.67205810546875 423.37628173828125 89.29928588867188],0.801612377166748,119240142434010317,0.13611557797428153
546,1.0,[89.21682739257812 486.4688720703125 163.52978515625 558.7203369140625],0.8785768747329712,174017,0.49892216247958654
546,2.0,[168.0562744140625 33.009254455566406 424.138427734375 83.88675689697266],0.8445778489112854,65804864907,0.07340291063763549
547,1.0,[92.253662109375 474.2366943359375 166.517822265625 548.0118408203125],0.8784607648849487,17047,0.3275485562588685
547,2.0,[167.89141845703125 18.485713958740234 422.47332763671875 62.69765090942383],0.8015374541282654,1,0.8871765362919746
548,1.0,[95.88540649414062 464.538818359375 171.926025390625 538.0751953125],0.8928443789482117,2,0.6393747651653188
548,2.0,[335.0079040527344 640.0523681640625 363.1953430175781 721.316162109375],0.7182008624076843,6,0.705802445053255
548,3.0,[168.6795654296875 2.0155029296875 420.54119873046875 53.89475631713867],0.6485976576805115,8244,0.20515261590480804
549,1.0,[97.63870239257812 455.41815185546875 176.0322265625 527.7258911132812],0.8714942336082458,047,0.6361333642269236
550,1.0,[98.22030639648438 442.76324462890625 177.90896606445312 516.5332641601562],0.8952944278717041,4,0.17788981261679737
551,1.0,[105.40104675292969 429.8089599609375 182.86033630371094 506.58087158203125],0.8815485835075378,1017,0.8559523820877075
552,1.0,[108.0955810546875 420.414794921875 187.06155395507812 494.19989013671875],0.8830539584159851,2,0.07437319614247428
554,1.0,[113.14613342285156 396.3343505859375 192.15821838378906 469.83123779296875],0.8761635422706604,171017,0.48983404666330504
555,1.0,[113.46261596679688 384.3608703613281 194.71762084960938 461.2892761230469],0.8730678558349609,1017,0.9975529313087463
556,1.0,[114.15432739257812 375.55914306640625 198.616455078125 450.14190673828125],0.8658530712127686,171017,0.46967922524243866
557,1.0,[118.86080932617188 363.47540283203125 200.14529418945312 442.62738037109375],0.8839638233184814,774017,0.19623589931498878
558,1.0,[119.73715209960938 354.26202392578125 203.64105224609375 431.42572021484375],0.8834268450737,17017,0.41412584780553247
559,1.0,[120.27316284179688 344.3759765625 205.48861694335938 420.3870849609375],0.8929388523101807,101,0.7647424406194467
560,1.0,[123.19613647460938 335.14312744140625 206.95040893554688 413.1451416015625],0.9018554091453552,17017,0.9676308052825541
561,1.0,[122.85549926757812 325.550537109375 207.70733642578125 400.02667236328125],0.8946108222007751,1701,0.8171325922012329
562,1.0,[123.1234130859375 315.4116516113281 208.03958129882812 393.7129211425781],0.905432939529419,1017,0.9394674897193909
563,1.0,[121.59042358398438 305.61004638671875 208.6517333984375 384.00567626953125],0.8984987735748291,172017,0.5105185339135362
564,1.0,[121.9896240234375 297.0595703125 209.764404296875 376.73736572265625],0.8949217200279236,17017,0.9939041707705468
565,1.0,[121.82377624511719 286.8582763671875 210.66734313964844 367.297607421875],0.8886197805404663,101,0.9992578913692589
566,1.0,[120.69247436523438 278.2960205078125 211.12197875976562 357.10028076171875],0.8956584334373474,172017,0.37296864183781714
567,1.0,[119.63694763183594 266.4469909667969 209.7898406982422 349.2978210449219],0.8996485471725464,0,0.8615517112403381
568,1.0,[113.78033447265625 257.11669921875 209.1107177734375 336.68505859375],0.8887267112731934,177017,0.9459658677355727
569,1.0,[110.79513549804688 248.748046875 207.02001953125 330.13623046875],0.8853670954704285,26,0.7356531754631447
569,3.0,[400.76983642578125 677.4110107421875 456.82696533203125 815.8497314453125],0.6296022534370422,8,0.12257026785672398
570,1.0,[106.36398315429688 234.72088623046875 202.67333984375 319.54815673828125],0.921308696269989,07,0.27374694921636233
571,1.0,[97.35284423828125 224.06903076171875 197.22802734375 309.29034423828125],0.9098448157310486,172017,0.5183882421833371
571,3.0,[401.3863525390625 658.9498291015625 456.951171875 801.690185546875],0.6292406916618347,8,0.3234539447208249
572,1.0,[91.97177124023438 214.18569946289062 192.32095336914062 297.5628967285156],0.9241088032722473,17517,0.6336332180626459
